,time,power in kW
2020-05-05,16:45:00,115.88
2020-05-05,17:00:00,113.788
2020-05-05,17:15:00,123.864
2020-05-05,17:30:00,119.788
2020-05-05,17:45:00,122.732
2020-05-05,18:00:00,121.6
2020-05-05,18:15:00,124.396
2020-05-05,18:30:00,128.572
2020-05-05,18:45:00,132.944
2020-05-05,19:00:00,141.924
2020-05-05,19:15:00,151.704
2020-05-05,19:30:00,135.58
2020-05-05,19:45:00,135.788
2020-05-05,20:00:00,139.104
2020-05-05,20:15:00,142.828
2020-05-05,20:30:00,147.604
2020-05-05,20:45:00,141.92
2020-05-05,21:00:00,139.984
2020-05-05,21:15:00,131.636
2020-05-05,21:30:00,137.344
2020-05-05,21:45:00,142.66
2020-05-05,22:00:00,134.7
2020-05-05,22:15:00,131.244
2020-05-05,22:30:00,130.368
2020-05-05,22:45:00,116.948
2020-05-05,23:00:00,109.652
2020-05-05,23:15:00,101.452
2020-05-05,23:30:00,94.716
2020-05-05,23:45:00,83.188
2020-05-05,00:00:00,77.732
2020-05-06,00:15:00,71.408
2020-05-06,00:30:00,68.736
2020-05-06,00:45:00,69.316
2020-05-06,01:00:00,62.348
2020-05-06,01:15:00,60.668
2020-05-06,01:30:00,56.444
2020-05-06,01:45:00,56.504
2020-05-06,02:00:00,55.992
2020-05-06,02:15:00,55.584
2020-05-06,02:30:00,55.5
2020-05-06,02:45:00,56.488
2020-05-06,03:00:00,55.612
2020-05-06,03:15:00,56.812
2020-05-06,03:30:00,54.028
2020-05-06,03:45:00,56.152
2020-05-06,04:00:00,54.024
2020-05-06,04:15:00,55.736
2020-05-06,04:30:00,55.816
2020-05-06,04:45:00,61.036
2020-05-06,05:00:00,64.412
2020-05-06,05:15:00,66.288
2020-05-06,05:30:00,69.472
2020-05-06,05:45:00,78.248
2020-05-06,06:00:00,80.056
2020-05-06,06:15:00,94.82
2020-05-06,06:30:00,99.808
2020-05-06,06:45:00,109.62
2020-05-06,07:00:00,126.1
2020-05-06,07:15:00,124.212
2020-05-06,07:30:00,110.852
2020-05-06,07:45:00,106.98
2020-05-06,08:00:00,110.676
2020-05-06,08:15:00,111.936
2020-05-06,08:30:00,106.876
2020-05-06,08:45:00,106.588
2020-05-06,09:00:00,119.576
2020-05-06,09:15:00,114.404
2020-05-06,09:30:00,105.932
2020-05-06,09:45:00,99.832
2020-05-06,10:00:00,100.996
2020-05-06,10:15:00,106.196
2020-05-06,10:30:00,105.328
2020-05-06,10:45:00,97.532
2020-05-06,11:00:00,101.176
2020-05-06,11:15:00,105.256
2020-05-06,11:30:00,103.068
2020-05-06,11:45:00,113.636
2020-05-06,12:00:00,111.816
2020-05-06,12:15:00,113.28
2020-05-06,12:30:00,122.52
2020-05-06,12:45:00,119.952
2020-05-06,13:00:00,116.016
2020-05-06,13:15:00,112.704
2020-05-06,13:30:00,112.568
2020-05-06,13:45:00,107.072
2020-05-06,14:00:00,108.5
2020-05-06,14:15:00,111.452
2020-05-06,14:30:00,107.224
2020-05-06,14:45:00,107.828
2020-05-06,15:00:00,106.212
2020-05-06,15:15:00,113.748
2020-05-06,15:30:00,104.568
2020-05-06,15:45:00,108.704
2020-05-06,16:00:00,107.296
2020-05-06,16:15:00,110.424
2020-05-06,16:30:00,113.196
2020-05-06,16:45:00,115.172
2020-05-06,17:00:00,110.128
2020-05-06,17:15:00,113.948
2020-05-06,17:30:00,115.528
2020-05-06,17:45:00,121.48
2020-05-06,18:00:00,119.648
2020-05-06,18:15:00,133.332
2020-05-06,18:30:00,142.544
2020-05-06,18:45:00,129.584
2020-05-06,19:00:00,130.088
2020-05-06,19:15:00,132.156
2020-05-06,19:30:00,136.724
2020-05-06,19:45:00,140.536
2020-05-06,20:00:00,139.456
2020-05-06,20:15:00,132.436
2020-05-06,20:30:00,129.184
2020-05-06,20:45:00,138.324
2020-05-06,21:00:00,133.068
2020-05-06,21:15:00,134.908
2020-05-06,21:30:00,131.208
2020-05-06,21:45:00,131.288
2020-05-06,22:00:00,132.088
2020-05-06,22:15:00,126.284
2020-05-06,22:30:00,127.384
2020-05-06,22:45:00,122.892
2020-05-06,23:00:00,108.54
2020-05-06,23:15:00,103.124
2020-05-06,23:30:00,96.552
2020-05-06,23:45:00,91.172
2020-05-06,00:00:00,87.08
2020-05-07,00:15:00,65.536
2020-05-07,00:30:00,64.596
2020-05-07,00:45:00,60.824
2020-05-07,01:00:00,56.596
2020-05-07,01:15:00,55.256
2020-05-07,01:30:00,53.816
2020-05-07,01:45:00,53.76
2020-05-07,02:00:00,52.968
2020-05-07,02:15:00,51.192
2020-05-07,02:30:00,50.98
2020-05-07,02:45:00,51.1
2020-05-07,03:00:00,51.288
2020-05-07,03:15:00,51.028
2020-05-07,03:30:00,50.98
2020-05-07,03:45:00,50.964
2020-05-07,04:00:00,52.056
2020-05-07,04:15:00,52.272
2020-05-07,04:30:00,52.056
2020-05-07,04:45:00,58.74
2020-05-07,05:00:00,59.428
2020-05-07,05:15:00,67.204
